timestamp,spot,gex_total,flip_point,dex_btc_total,dex_usd_total,vega_total,charmex_total,vannaex_total,volgaex_magnitud,call_wall,put_wall,resistencia_cercana,soporte_cercano,tipo_regimen,confianza_regimen,sesgo_score,sesgo_alineado,riesgo_aceleracion,snapshot_ts
2026-08-03 01:27:16.699269+00:00,63057.41,-5979266.3224468045,63358.74457106801,-168.868926,-10648437.10304166,11641.162399,-360.20111478015644,10.043910749367797,41306.93086358648,63500.0,62000.0,63500.0,63000.0,TENDENCIA / EXPANSIÓN (short gamma),49.24242424242424,-4.545454545454546,False,9.090909090909092,
2026-08-03 05:27:27.044034+00:00,62773.21,-13343318.280778697,63293.72382500526,-300.590276,-18869016.51930596,9969.880414,-415.1325548028567,7.677725814567241,30015.54974520265,63000.0,62500.0,63000.0,62500.0,TENDENCIA / EXPANSIÓN (short gamma),57.57575757575758,-7.954545454545454,False,4.545454545454546,
2026-08-03 08:56:59.826291+00:00,62441.64,-7393126.95007974,63296.34105146405,-221.063674,-13803578.34898536,15116.450145,-143.86330146629925,8.98863682638799,43472.08584980744,63000.0,62000.0,63000.0,62000.0,TENDENCIA / EXPANSIÓN (short gamma),37.121212121212125,-6.590909090909091,False,3.0303030303030303,
2026-08-03 12:48:00.718251+00:00,62669.49,-6884453.357938071,63272.8278334445,-170.16486700000002,-10664145.43080783,14656.465964,-212.5195232153748,11.00631499474703,50012.78993368977,63000.0,62000.0,63000.0,62500.0,TENDENCIA / EXPANSIÓN (short gamma),41.28787878787878,-4.7727272727272725,False,6.0606060606060606,
2026-08-03 16:13:02.801529+00:00,63710.54,5089337.22989866,63407.96552066896,211.203687,13455900.94876098,17333.074489,-248.9757222949926,12.618811040732552,65648.23637679325,64500.0,62000.0,64000.0,63000.0,RANGO / REVERSIÓN (long gamma),40.909090909090914,59.84848484848485,True,22.727272727272727,
2026-08-03 19:15:09.883225+00:00,63853.35,8217290.267160828,63395.24094042424,273.023043,17433435.922744047,14723.878695,-237.71910876644645,10.89851056815486,59680.19333648226,64500.0,62000.0,64000.0,63500.0,RANGO / REVERSIÓN (long gamma),44.696969696969695,62.121212121212125,True,36.36363636363637,
2026-08-03 20:52:29.539660+00:00,63733.46,6613023.465731508,63381.76900429103,208.670393,13299286.145449778,13274.942248,-262.91688352413007,11.182715733604798,59033.54118569347,64500.0,62000.0,64000.0,63500.0,RANGO / REVERSIÓN (long gamma),44.31818181818182,59.46969696969697,True,43.93939393939394,
2026-08-03 22:48:54.159727+00:00,63532.84,3863299.62924501,63354.32174893457,142.34443600000003,9043546.27727824,12031.632196,-302.8754651458657,11.120368223335714,55721.1419048186,64000.0,62500.0,64000.0,63500.0,RANGO / REVERSIÓN (long gamma),42.42424242424242,56.06060606060606,True,46.96969696969697,
2026-08-04 01:17:05.380477+00:00,63361.54,1079227.5548099503,63321.51733774854,74.23811599999999,4703841.35645864,10232.291617,-325.11632762104125,9.86349345022221,48839.12907681105,63000.0,62500.0,63500.0,63000.0,RANGO / REVERSIÓN (long gamma),41.28787878787879,52.27272727272727,True,50.0,
2026-08-04 04:52:40.041032+00:00,64060.74,16936662.835434385,63297.95716681474,402.944666,25812933.48301284,9111.12372,-129.483371999998,5.438021934842044,32698.25758285947,64000.0,64000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),40.909090909090914,64.77272727272728,True,12.12121212121212,
2026-08-04 08:13:56.415238+00:00,63583.32,-8331360.465086456,64206.79897138423,-125.11459599999998,-7955201.394138719,56433.316503,-230.1567407782106,28.53481511101932,219518.7282298594,64500.0,62000.0,64000.0,62500.0,TENDENCIA / EXPANSIÓN (short gamma),37.5,-2.272727272727273,False,25.75757575757576,
2026-08-04 11:53:26.625672+00:00,63878.56,-4348802.162997417,64168.18742552233,83.73628300000007,5348953.177792484,47533.053785,-252.1576458621186,28.24311732459624,229755.07917091413,64500.0,62000.0,64000.0,63000.0,TENDENCIA / EXPANSIÓN (short gamma),31.439393939393938,52.65151515151515,True,53.03030303030303,
2026-08-04 13:40:47.764728+00:00,64024.59,-1116239.0258283708,64132.18478812705,181.00866000000005,11589005.242949402,44592.129932,-261.2087460011284,27.39045785214907,227650.51396472767,64500.0,62000.0,64500.0,63000.0,TENDENCIA / EXPANSIÓN (short gamma),27.65151515151515,58.33333333333333,True,63.63636363636363,
2026-08-04 16:04:29.458804+00:00,64000.38,-455316.7668384519,64023.93233060294,202.924836,12987266.61543768,48654.930874,-360.74620086218073,33.35256393823853,255454.4581931249,64500.0,62000.0,64500.0,63000.0,TENDENCIA / EXPANSIÓN (short gamma),32.95454545454545,59.46969696969697,True,69.6969696969697,
2026-08-04 19:16:05.503976+00:00,64261.44,8187376.654580833,63990.831081804325,449.445545,28882017.923284803,40207.070004,-337.709276818784,28.80399999726115,235230.0619507061,64500.0,62000.0,64500.0,63000.0,RANGO / REVERSIÓN (long gamma),42.8030303030303,65.53030303030303,True,90.9090909090909,
2026-08-04 21:00:08.592021+00:00,64280.87,8596730.251176808,64016.81453465986,441.326661,28368861.72327507,39540.911065,-377.341945073254,28.777174668016603,229246.70860837083,64500.0,62000.0,64500.0,63000.0,RANGO / REVERSIÓN (long gamma),46.59090909090909,64.77272727272728,True,86.36363636363636,
2026-08-04 22:51:06.949265+00:00,64138.65,5370727.754621464,63997.339583747,330.524563,21199399.262659952,38908.085184,-431.3317441567777,29.721540711629288,225681.5456223465,64500.0,62000.0,64500.0,63000.0,RANGO / REVERSIÓN (long gamma),45.45454545454545,64.01515151515152,True,87.87878787878788,
2026-08-05 01:20:37.639127+00:00,63972.9,1274496.2950139614,63957.1696540823,284.7662670000001,18217323.922164302,37020.70015799999,-519.0027597480739,29.17767315276911,216551.47631921328,64500.0,62000.0,64000.0,63000.0,RANGO / REVERSIÓN (long gamma),43.93939393939394,63.25757575757576,True,89.39393939393939,
2026-08-05 04:52:25.305710+00:00,64063.46,193099.1709824213,64061.6345371242,275.431908,17645121.02088168,34068.075305000006,-612.9380427752828,25.7762688053787,190219.30396836257,64500.0,62000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),44.31818181818181,62.121212121212125,True,78.78787878787878,
2026-08-05 08:12:38.331475+00:00,64201.49,17740485.648558855,63654.67052517703,882.1727629999999,56636805.82201687,94099.690538,-523.937569432342,51.40528601925846,471021.7931357321,64000.0,62000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),60.22727272727273,69.69696969696969,True,59.09090909090909,
2026-08-05 11:49:40.263174+00:00,64046.58,10397290.208901564,63685.978574435416,695.50344,44544616.7102352,78401.224681,-498.61305792169605,46.66576338609773,422451.7009423753,64000.0,62000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),57.57575757575757,68.18181818181819,True,75.75757575757575,
2026-08-05 13:30:35.256054+00:00,64068.8,10924092.821312536,63707.32825405955,721.466785,46223511.154808,79387.265226,-531.4272417025405,45.58547026953879,395046.9977224901,64000.0,62000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),59.09090909090909,68.56060606060606,True,57.57575757575758,
2026-08-05 15:52:55.526779+00:00,64416.39,23615637.04500944,63772.517794774656,1116.2880709999995,71907247.73388366,77491.537956,-559.0944994680608,44.60268188496078,408922.6713489585,64000.0,62000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),65.53030303030303,70.07575757575758,True,72.72727272727273,
2026-08-05 17:16:13.780089+00:00,64516.52,26794414.23546306,63774.07998847093,1283.219995,82788888.47181739,73571.664497,-550.8462675164475,42.63140705237261,402109.3507817471,64000.0,64000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),67.42424242424244,70.45454545454545,True,77.27272727272727,
2026-08-05 19:09:55.710578+00:00,64843.36,35198607.58264696,63801.83326382691,1675.7778039999996,108663063.4247814,72051.34007,-547.5052397481476,40.23474544452528,402358.3728945982,65000.0,64000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),67.8030303030303,74.24242424242425,True,80.3030303030303,
2026-08-05 20:54:13.468965+00:00,64848.74,44007064.19552603,63735.08482222216,1866.518137,121041349.37159738,74767.997177,-612.0564822244758,40.19141469953689,374950.2231219847,65000.0,64000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),70.07575757575758,74.62121212121212,True,60.60606060606061,
2026-08-05 22:46:32.580009+00:00,64644.81,37336256.76559469,63746.04727877203,1536.135605,99303194.31946003,65089.84557899999,-646.6929912072092,37.94873507018661,333465.46143628855,65000.0,64000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),70.07575757575758,71.96969696969697,True,66.66666666666666,
2026-08-06 01:17:39.627179+00:00,64522.7,34639604.437255986,63744.77084955298,1394.627701,89985144.76331268,57208.886044,-703.055561193806,34.99538793854674,297023.076122852,65000.0,64000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),69.69696969696969,71.21212121212122,True,68.18181818181817,
2026-08-06 04:52:56.024724+00:00,64599.08,37497236.70883565,63807.97855321401,1428.738975,92295223.345143,47376.147489,-802.8540087959774,28.49854511165577,249861.9284362488,65000.0,64000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),71.21212121212122,71.5909090909091,True,71.21212121212122,
2026-08-06 08:11:36.320897+00:00,64725.76,26641175.67778709,63577.443859076506,1373.0534770000002,88871929.81946753,46927.223984,-409.3242954797759,22.13116162781056,232663.9290917113,64000.0,64000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),64.01515151515152,70.83333333333334,True,56.060606060606055,
2026-08-06 11:55:19.393027+00:00,64538.72,23096041.25809418,63612.34792203064,1170.3533050000003,75533104.25246964,40726.225189,-414.6960679561884,19.62439736980339,192170.96923216045,64000.0,64000.0,65000.0,64000.0,RANGO / REVERSIÓN (long gamma),60.98484848484848,70.07575757575758,True,46.96969696969697,
2026-08-06 13:29:25.615225+00:00,64184.93,18231631.944501568,63530.10789827068,787.731163,50560469.55597359,40495.120869,-472.9922277500349,20.42298757073038,156284.53871790908,64000.0,64000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),60.22727272727273,69.31818181818181,True,24.24242424242424,
2026-08-06 23:46:34.323872+00:00,64158.46,21957868.68725116,63455.0390058145,734.0641669999999,47096426.495902814,19399.647392000006,-199.71912718288425,6.350493039711617,62292.377888754105,64000.0,64000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),48.1060606060606,68.56060606060606,True,4.545454545454546,
2026-08-07 01:59:10.800088+00:00,64364.5,23198581.92018494,63448.090205740125,1030.276272,66313217.109144,14406.464422,-60.88819753762832,2.576753027319301,57534.39503510454,64000.0,64000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),43.18181818181819,69.69696969696969,True,30.303030303030305,
2026-08-07 04:25:02.591026+00:00,64255.53,22836904.81659965,63456.28148581259,909.7394239999996,58455788.851014696,11492.508445,109.88375085510997,0.6816418641498997,37221.73934455956,64000.0,64000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),45.83333333333333,69.69696969696969,True,4.545454545454546,
2026-08-07 06:57:17.877433+00:00,64270.62,17238702.87348306,63633.81195450145,1012.353343,65064577.01368267,7073.846591000001,474.7378110976653,0.8068010421180862,25268.72601730028,64000.0,64000.0,64500.0,64000.0,RANGO / REVERSIÓN (long gamma),60.98484848484849,69.69696969696969,True,10.606060606060606,
2026-08-07 08:44:02.144000+00:00,64552.86,6851749.36964215,63876.33821428986,183.466443,11843283.60967698,14716.337805,-86.61206204149353,10.793545441423957,72006.81633993983,64500.0,64000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),34.46969696969697,58.33333333333333,True,54.54545454545454,
2026-08-07 10:40:27.146720+00:00,64795.08,8357297.817902138,63956.61973528561,255.583041,16560523.588238278,15685.57772,-89.56795621800173,10.5741601283729,68908.67833619336,66000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),37.5925925925926,61.2962962962963,True,40.74074074074074,
2026-08-07 12:35:48.766872+00:00,65007.49,10948356.989141213,64065.43365320144,370.957503,24115016.16669747,25000.567188,-114.47949776650404,11.077015106225016,64773.33163949997,65000.0,65000.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),40.0,63.888888888888886,True,0.0,
2026-08-07 14:43:42.652055+00:00,65079.37,11858611.846163351,64238.07276431855,382.816612,24913463.93449444,23600.599661,-127.270374378392,12.056759312461493,73257.47823500982,65000.0,65000.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),40.18518518518518,63.888888888888886,True,4.444444444444445,
2026-08-07 16:39:02.144046+00:00,64869.94,9587966.214447023,64390.967797233,219.86086700000007,14262361.250637986,20699.892429,-143.92108348113933,14.056837724762415,91916.06221405452,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),39.44444444444444,60.18518518518518,True,42.22222222222222,
2026-08-07 18:36:32.704632+00:00,64722.1,6360585.805822311,64510.62763059877,10.55691000000003,683265.384711002,19376.277151,-166.47358620620724,16.640475815022565,122988.10230998418,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),36.2962962962963,50.37037037037037,True,100.0,
2026-08-07 20:26:53.161825+00:00,64942.06,15207610.546337234,64566.903931955,315.80091099999987,20508761.710216653,21718.41099,-187.54827885917763,19.189834049293463,122431.4305431546,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),43.888888888888886,63.51851851851852,True,82.22222222222221,
2026-08-07 22:23:16.916876+00:00,64852.42,13648990.51172897,64567.70602445547,190.90943700000005,12380938.990287542,20425.432093,-211.18106275774105,19.44865134998445,118995.2310915604,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),45.92592592592592,58.7037037037037,True,88.14814814814815,
2026-08-08 00:42:32.236733+00:00,64813.13,14925949.813979656,64605.266652946746,129.9382369999999,8421703.846651804,17623.544452,-232.45785986142675,23.88988876618907,143001.9939930953,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),47.407407407407405,53.7037037037037,True,100.0,
2026-08-08 03:15:06.853849+00:00,64882.5,19777268.716986377,64609.87444567698,203.69527,13216258.355775,16132.305054,-216.28056215351504,19.85712686084144,109779.00956024107,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),48.14814814814815,59.44444444444444,True,100.0,
2026-08-08 04:44:35.547115+00:00,64979.58,25521715.94996481,64595.76537745118,433.167324,28147030.78324392,16085.756764000002,-166.756546062361,15.318749875348333,81616.35589415966,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),48.7037037037037,64.62962962962963,True,62.96296296296296,
2026-08-08 06:30:41.603324+00:00,64925.83,24416818.04324252,64576.688559572605,250.519049,16265157.187135668,13479.288415,-311.73950588536667,16.45815191917395,77355.70746115365,65000.0,65000.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),59.25925925925926,61.2962962962963,True,85.18518518518519,
2026-08-08 08:25:29.582953+00:00,64923.23,14281561.145276677,64608.45013976798,222.077573,14417993.34972079,24309.358058,-189.02191336725707,26.899714532640058,160495.7047754655,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),43.51851851851852,60.92592592592592,True,100.0,
2026-08-08 10:19:22.077497+00:00,64953.27,15508523.55921808,64623.597374158286,247.144234,16052826.15994518,24025.229764,-199.2792188874677,26.212789704303155,154477.16714300375,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),46.59863945578231,61.39455782312925,True,97.95918367346938,
2026-08-08 12:21:15.094313+00:00,64943.77,15866708.989344416,64635.3282455099,237.533,15426288.51941,23220.727397,-212.87722851584564,26.05543680611833,148663.99057402593,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),47.44897959183673,61.39455782312925,True,97.95918367346938,
2026-08-08 14:21:24.048027+00:00,65002.69,19301270.702163287,64643.274244664535,283.097344,18402088.89185536,22203.470862,-218.0708105662684,24.24235947959361,142010.1098363621,65000.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),50.0,62.755102040816325,True,97.95918367346938,
2026-08-08 16:17:30.994945+00:00,65031.03,20631346.5784669,64612.38028772312,324.847721,21125181.88978263,22971.403362,-253.22242524354613,23.11322178152051,130027.10454987072,65000.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),53.2312925170068,63.94557823129252,True,80.95238095238095,
2026-08-08 18:19:29.626558+00:00,65031.06,22813591.906689104,64657.38228046479,311.82663799999995,20278416.80537628,21076.631091,-268.02619090357734,22.269420741065527,126879.2792921867,65000.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),55.10204081632653,63.77551020408163,True,94.5578231292517,
2026-08-08 20:15:06.736932+00:00,65024.3,23230312.140474256,64701.0513482976,281.649773,18314079.3344839,19730.69568,-279.63729037438463,21.3047720412697,121432.64389738206,65000.0,65000.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),56.63265306122449,62.755102040816325,True,94.5578231292517,
2026-08-08 22:15:41.724402+00:00,64940.95,18752934.87304013,64704.48780681072,192.84677900000003,12523653.03270005,18347.194158,-329.5684151518623,22.44159869269757,111963.2637829322,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),57.48299319727892,58.50340136054422,True,94.5578231292517,
2026-08-09 00:44:43.149163+00:00,64913.83,18177386.99798523,64694.52456586725,196.727747,12770351.525041012,17340.797710000003,-368.6230367421914,21.30743200139672,100285.9056232816,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),58.6734693877551,58.50340136054422,True,82.99319727891157,
2026-08-09 03:22:46.365536+00:00,64716.59,778970.2035782132,64705.56754904871,26.821119999999983,1735771.426380799,16908.297582,-505.46888660103787,21.232671787112977,88910.88606805129,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),46.25850340136054,50.51020408163265,True,68.02721088435374,
2026-08-09 04:53:52.581741+00:00,64718.48,-61109.94732471604,64721.03378626794,5.919167999999985,383079.55582463904,15013.421821,-589.8901019535011,20.00607803377509,84690.6156312445,65000.0,64500.0,65000.0,64500.0,TENDENCIA / EXPANSIÓN (short gamma),47.27891156462585,50.34013605442177,True,79.59183673469387,
2026-08-09 06:34:56.003600+00:00,64789.55,8930492.562812533,64696.66527330609,59.75194499999999,3871301.6281747497,13528.268709999998,-951.5242429433324,17.233665950185046,72925.88505310325,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),61.22448979591836,51.53061224489796,True,73.46938775510205,
2026-08-09 08:27:46.236617+00:00,64821.65,7562104.820270971,64466.98506364007,129.572133,8399079.455079451,16633.225077000003,-177.41169767683826,15.804251791812256,83708.26368333337,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),39.455782312925166,53.57142857142857,True,60.544217687074834,
2026-08-09 10:20:44.351006+00:00,64886.95,8901492.782978348,64488.75726985584,159.02482200000003,10318635.6738729,15730.422634999995,-175.20576850474347,14.971536408786852,77913.28825523244,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),40.56603773584905,56.918238993710695,True,49.685534591194966,
2026-08-09 12:23:17.164531+00:00,64879.0,8484234.122399602,64495.836087050746,151.45166200000003,9826032.378898002,15203.25929,-182.88633157851567,13.788400173658264,68266.06194412899,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),40.723270440251575,56.918238993710695,True,39.62264150943396,
2026-08-09 14:22:50.010408+00:00,65135.07,12961328.340270102,64552.72599111011,275.539441,17947280.77729587,16130.968032000002,-194.2236723091968,12.97103962346099,68104.85548946924,65500.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),44.18238993710692,63.0503144654088,True,34.59119496855346,
2026-08-09 16:19:30.446254+00:00,65164.5,13001537.053711642,64570.56995346941,291.373901,18987234.57171449,15424.326083,-205.94366516386307,12.051580019278385,61954.64990117345,65500.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),45.44025157232704,63.9937106918239,True,28.30188679245283,
2026-08-09 18:21:26.637268+00:00,65134.1,13454296.924334494,64575.02661670247,273.45847999999995,17811471.982167996,14161.064694,-224.7208575561008,11.515715662121906,56523.44837045416,65500.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),47.32704402515724,62.735849056603776,True,26.41509433962264,
2026-08-09 20:17:37.658032+00:00,65048.08,11752092.844073394,64584.7376712715,218.898648,14238936.766995842,12851.322915,-257.46317651655613,11.593327153743758,53021.19155064073,65500.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),49.0566037735849,60.22012578616352,True,34.59119496855346,
2026-08-09 22:17:27.141031+00:00,65308.47,19259664.291617185,64572.02768374527,388.401852,25365930.69928644,13625.139637,-298.8056054936029,10.3102606584757,48620.709574426895,65500.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),55.03144654088051,65.40880503144655,True,10.062893081761008,
2026-08-10 00:47:09.502451+00:00,64818.34,6085206.63047904,64627.85841784331,73.50980999999999,4764783.857915399,11558.217312,-410.0401403279263,11.550793393022763,44977.83181278927,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),50.62893081761006,52.20125786163522,True,22.641509433962263,
2026-08-10 03:41:54.663134+00:00,65013.74,13323549.25114461,64651.90998970163,188.443186,12251396.29937564,9942.11656,-379.9237278065274,8.995918609134646,36590.76658546791,65000.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),55.9748427672956,58.0188679245283,True,15.723270440251572,
2026-08-10 05:14:32.101412+00:00,64924.16,11035590.8840894,64666.551423117,123.045724,7988640.272291841,8529.374752,-380.1255567610263,7.720736044746702,30257.216024143287,65000.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),55.81761006289308,53.459119496855344,True,8.176100628930817,
2026-08-10 07:04:36.142109+00:00,65215.65,15157853.109113645,64684.30679294421,323.25290599999994,21081148.379178897,6986.761020999999,-272.40698272891854,4.928341617589341,28530.793847236782,65000.0,65000.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),51.72955974842767,64.62264150943396,True,33.33333333333333,
2026-08-10 09:04:34.178476+00:00,65162.88,3556915.132944641,64870.78332030145,121.778419,7935432.50388672,15219.400813,-115.8677623237482,10.636395523690306,51813.48441136671,65500.0,64500.0,65500.0,65000.0,RANGO / REVERSIÓN (long gamma),30.031446540880506,53.459119496855344,True,6.289308176100629,
2026-08-10 10:55:07.956277+00:00,64985.14,1257038.5461411618,64906.37060327727,46.345363,3011759.90290582,16609.055296,-159.21990318105884,13.66528765916531,66227.07248321512,65500.0,64500.0,65000.0,64500.0,RANGO / REVERSIÓN (long gamma),29.678362573099413,51.0233918128655,True,27.485380116959064,
2026-08-10 12:39:21.574839+00:00,64887.03,-173970.69768296738,64903.649931407344,1.7629670000000066,114393.69261801042,16049.253990999998,-165.5728770154576,13.361595726441344,63494.88935601371,65500.0,64500.0,65000.0,64500.0,TENDENCIA / EXPANSIÓN (short gamma),28.070175438596493,50.0,True,26.31578947368421,
2026-08-10 14:48:47.860587+00:00,64739.87,-1041022.8656606864,64788.44338005342,-31.323334,-2027868.57112658,16341.840414,-203.5053112360525,14.437927815565768,65449.4633684165,65500.0,64500.0,65000.0,64500.0,TENDENCIA / EXPANSIÓN (short gamma),33.47953216374269,-0.4385964912280701,False,28.654970760233915,
2026-08-10 16:40:22.732662+00:00,64095.05,-11165856.503960418,64798.730362227245,-357.95339200000006,-22943040.557909604,17281.552496,-141.37709647580803,9.51704245108778,58241.28937944093,65000.0,64000.0,65000.0,64000.0,TENDENCIA / EXPANSIÓN (short gamma),39.76608187134502,-9.385964912280702,False,5.847953216374268,
2026-08-10 18:39:30.278726+00:00,63767.43,-13722167.12136759,64795.689782797424,-536.433629,-34206993.88690347,16907.357832,-93.94948426919012,5.821861241712153,51124.84850309805,65000.0,64000.0,64000.0,63500.0,TENDENCIA / EXPANSIÓN (short gamma),39.76608187134503,-11.140350877192985,False,4.093567251461988,
2026-08-10 20:29:25.933129+00:00,64062.61,-14068696.82458148,64792.74509395638,-397.51080500000006,-25465579.67150105,16042.825225,-163.66908748065498,8.696227575029468,53483.2292543053,65000.0,64000.0,64500.0,64000.0,TENDENCIA / EXPANSIÓN (short gamma),42.10526315789473,-9.649122807017545,False,5.847953216374268,
2026-08-10 22:24:23.994057+00:00,63964.21,-16730103.43742991,64785.080894380095,-474.76170900000005,-30367757.654434893,14707.576923,-118.88975957501656,6.575065711225507,48738.52134637833,65000.0,64000.0,64000.0,63500.0,TENDENCIA / EXPANSIÓN (short gamma),41.52046783625731,-10.6140350877193,False,5.847953216374268,
2026-08-11 00:46:02.013151+00:00,63943.09,-17607290.47798453,64758.872339588284,-476.8030729999999,-30488261.809115563,12634.403037,-100.15620514622924,5.686177578032496,46070.506224852565,65000.0,64000.0,64000.0,63500.0,TENDENCIA / EXPANSIÓN (short gamma),41.52046783625731,-10.6140350877193,False,13.450292397660816,
2026-08-11 03:24:56.935112+00:00,64091.9,-19950296.706667,64726.904230299326,-336.926958,-21594288.899440203,14140.425608,-159.19012809117962,8.262940767655726,58266.810525549095,65000.0,64000.0,64500.0,64000.0,TENDENCIA / EXPANSIÓN (short gamma),44.73684210526315,-9.385964912280702,False,36.84210526315789,
2026-08-11 04:56:55.940699+00:00,63981.64,-23576437.116148423,64734.76151899976,-419.175978,-26819566.52104392,13128.156362,-74.0406992788269,6.596389483262407,50512.97560862599,64000.0,64000.0,64000.0,63500.0,TENDENCIA / EXPANSIÓN (short gamma),45.46783625730994,-9.999999999999998,False,21.6374269005848,
2026-08-11 06:43:28.911519+00:00,63881.09,-24724426.96915621,64727.55033330923,-510.920262,-32638143.23964558,11820.781303,319.4013375719818,3.66351237432131,46292.99804116193,64000.0,64000.0,64000.0,63500.0,TENDENCIA / EXPANSIÓN (short gamma),66.52046783625731,-10.964912280701755,False,25.14619883040936,
2026-08-11 08:41:53.555443+00:00,64055.26,-14295651.346421298,64912.44390381807,-331.184972,-21214139.48955272,55786.677653,-274.46236338655,35.29272498105371,289540.35344316595,64500.0,62000.0,64500.0,64000.0,TENDENCIA / EXPANSIÓN (short gamma),40.497076023391806,-9.385964912280702,False,63.74269005847953,
2026-08-11 10:40:02.506657+00:00,64205.35,-12152455.01042039,64879.90226462532,-238.035368,-15283144.1148188,52193.45272,-287.26492930480805,34.1007362604302,279436.72269176523,64500.0,62000.0,64500.0,64000.0,TENDENCIA / EXPANSIÓN (short gamma),39.75409836065573,-6.885245901639344,False,72.1311475409836,
2026-08-11 12:36:41.273382+00:00,64278.68,-10246736.782305151,64833.42859901747,-164.92864900000004,-10601395.851903323,49217.241535,-302.20343372172806,33.56088074212035,273780.61016080563,64500.0,62000.0,64500.0,64000.0,TENDENCIA / EXPANSIÓN (short gamma),38.66120218579235,-4.2622950819672125,False,74.86338797814209,
2026-08-11 14:48:20.868975+00:00,63930.27,-6511616.677153627,64175.49211402394,-221.284378,-14146770.03232206,61341.96268000001,-409.0299142225186,40.22849846734204,278686.72413486626,64500.0,62000.0,64000.0,63500.0,TENDENCIA / EXPANSIÓN (short gamma),42.62295081967213,-6.557377049180328,False,46.44808743169399,
2026-08-11 16:44:00.437579+00:00,63457.85,-24888368.386852164,64193.22108690434,-804.6659480000001,-51062371.02829181,72860.465641,-451.62211738804376,43.23312676375217,291744.3271613749,64500.0,62000.0,63500.0,63000.0,TENDENCIA / EXPANSIÓN (short gamma),57.923497267759565,-12.540983606557376,False,31.693989071038253,
